train_epoch,100
batch_size,32
lr,0.001
lrcos,True
lr_warmup,False
mixup,False
mixup_alpha,0.2
weight_decay,0.0001
momentum,0.99
class_num,5
retrain,False
log_interval,10
save_interval,10
model_root,../output/models
log_root,../output/logs
metric,None
name,densenet121_linear_100
train_dir,/home/bbb/shicaiwei/data/cassava/train_data
test_dir,/home/bbb/shicaiwei/data/cassava/val_data
log_name,densenet121_linear_100.csv
model_name,densenet121_linear_100
0.7083019427328466,0.795184,0.795184
0.5185760680203125,0.835866,0.835866
0.4622622173523234,0.828618,0.835866
0.4250685125589371,0.846621,0.846621
0.38422913182283114,0.83914,0.846621
0.3525685676347429,0.834931,0.846621
0.3329058394810864,0.843348,0.846621
0.2982020012268396,0.840776,0.846621
0.267986684954055,0.839373,0.846621
0.25012928087299113,0.825812,0.846621
0.23232633022365168,0.833061,0.846621
0.20368241595330638,0.832593,0.846621
0.2108819121373034,0.832593,0.846621
0.1892477363696165,0.837737,0.846621
0.1689048313857796,0.82932,0.846621
0.15558811402487976,0.825812,0.846621
0.14515022823465204,0.828384,0.846621
0.14238235232568233,0.841945,0.846621
0.12215614677450368,0.833996,0.846621
0.10711087058777007,0.813187,0.846621
0.09743145662490453,0.819266,0.846621
0.10835224374710957,0.835866,0.846621
0.0980835428374393,0.835866,0.846621
0.0829526843590157,0.832593,0.846621
0.08771361361875712,0.830489,0.846621
0.08084757943576741,0.832359,0.846621
0.06390341718063176,0.837269,0.846621
0.05887235512382516,0.820903,0.846621
0.06139075685745088,0.834931,0.846621
0.04852469571839983,0.839841,0.846621
0.04484781370820286,0.830956,0.846621
0.03621458617326255,0.83119,0.846621
0.03655977575021369,0.840776,0.846621
0.04288328705686275,0.833996,0.846621
0.03435475709978665,0.831658,0.846621
0.025488879413248223,0.838672,0.846621
0.030256552555572205,0.835165,0.846621
0.018667324980564205,0.837503,0.846621
0.014429426959184843,0.841945,0.846621
0.008932654838138652,0.844283,0.846621
0.009655682638148281,0.845452,0.846621
0.007603055447618538,0.847089,0.847089
0.003737562894821167,0.8527,0.8527
0.004629274046866693,0.85083,0.8527
0.0030441188227350465,0.84896,0.8527
0.0024259066331052334,0.846388,0.8527
0.0025436362791284224,0.845219,0.8527
0.0017968078361493404,0.851064,0.8527
0.0019294114034866619,0.850596,0.8527
0.0006890289415822965,0.85083,0.8527
0.0008374653408460528,0.852233,0.8527
0.0012970980221980086,0.849895,0.8527
0.0007640726933969516,0.847323,0.8527
0.0005576831993655624,0.853402,0.853402
0.0005415924798662417,0.851064,0.853402
0.00039069362889940495,0.849661,0.853402
0.00026458702354787664,0.852233,0.853402
0.0003626824817924856,0.852233,0.853402
0.00033554933338521796,0.850362,0.853402
0.00016115204753162704,0.851064,0.853402
0.00019150813606297858,0.853402,0.853402
0.0002474738894221939,0.854337,0.854337
0.0002992137570247472,0.855039,0.855039
0.00021156055904994502,0.85574,0.85574
0.00014585459900793627,0.855506,0.85574
0.0002241634876928597,0.852467,0.85574
0.0002842512921752217,0.855272,0.85574
0.00016999350529964838,0.855506,0.85574
0.00012016666826800765,0.856675,0.856675
0.00014040180455858462,0.854337,0.856675
0.00015672105495060715,0.854805,0.856675
0.00018762701025633053,0.854103,0.856675
0.0001317779873019067,0.854103,0.856675
0.000104183097866094,0.856208,0.856675
0.0001565646623896661,0.852467,0.856675
0.00018396945757286572,0.855039,0.856675
0.00018606380881550156,0.853402,0.856675
0.00011527989512292024,0.854805,0.856675
0.00011273753420214786,0.854571,0.856675
0.00011053258013502459,0.854571,0.856675
0.00010829417504996896,0.850362,0.856675
0.0001067045414559195,0.85574,0.856675
0.00010097093671281761,0.854805,0.856675
0.00012128578725262222,0.855039,0.856675
0.0001563299482113847,0.854805,0.856675
9.669004199660827e-05,0.855272,0.856675
8.383262380261287e-05,0.854805,0.856675
0.00010085362140263352,0.854103,0.856675
0.00011543876656862063,0.856208,0.856675
9.743315037165847e-05,0.854103,0.856675
0.00012256196726148373,0.854337,0.856675
0.000176561547216968,0.855039,0.856675
0.00010406110331276866,0.855272,0.856675
0.000245904003348306,0.855974,0.856675
9.239583371955658e-05,0.852934,0.856675
8.993953744941782e-05,0.854571,0.856675
0.00013831711818124647,0.854805,0.856675
0.0001212013102023401,0.855039,0.856675
0.00010850836183423194,0.854805,0.856675
0.00017193491770842366,0.855039,0.856675
